fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
1017,0.0785473908308478,-0.4979773625406329,-0.4479850346433198,0.8755365713515223,-0.9191773470512368,-1.0232960326978011,-0.2058660496865646,-0.1565039491553183,Welterweight
1030,-0.5989575128763053,-0.7263016611516943,-0.2410030707237438,-0.1751944171028845,0.696809169713923,0.6508481907497109,-0.8136341082317249,-0.1711815171792979,Lightweight
1039,0.45157472221814,-0.0253485437790862,0.8259006500873702,-0.1395127234025492,-0.6909397109038672,-0.2537640824164708,-0.3740593993684069,-0.1609629561997824,Lightweight
1045,-0.8540483402333946,-0.1505755384575394,-0.8625523116681263,0.1221317756234109,0.290272575946678,0.4374638457025717,-0.3116420922664436,-0.2840714966617845,Welterweight
1051,-0.3172457543008515,0.4828564740836888,-0.5186940821325943,0.0171937778827578,0.8784285801962818,-0.4013581349454879,0.3989788103868187,-0.1042711624300328,Bantamweight
1057,-1.0399350745669254,-1.3611711182122035,-0.7362980211968291,-0.1837479058917739,-0.0710634879966207,-0.7584728857011581,-0.1124468536475122,-0.1781294100903406,Light Heavyweight
1065,-0.2591954268498125,-1.0058324542032009,-0.2532525617416332,0.0794925145967888,-0.6922833978644716,-0.3235339760627442,-0.4694244506171677,-0.1706099452661912,Middleweight
1068,-0.5641851723153866,0.6984227012304414,-1.049263805168468,-0.2318912019424979,-0.2110115842602224,-0.7437049016081144,0.1376315639982591,-0.2348764826256442,Women's Bantamweight
1082,-0.3888019553078164,-0.1895510492607826,-0.2506033775355061,-0.0701969119089644,-0.8330038427671286,-0.5449036645848968,0.2460549220637746,-0.240773578416525,Lightweight
1086,-0.1703288589519141,-0.0306699259205757,-0.4795546540728992,0.0179063436312001,-0.4119510262323025,-0.474271680483438,0.2057230086063119,-0.3170583177160427,Light Heavyweight
1090,0.6460337142521009,0.1375954695338432,0.4507088084493038,0.1683303784373712,0.7138959945691838,0.4603927108864018,-0.6174091357646861,-0.2273053899975333,Featherweight
1104,0.0955406022718488,0.339996389755526,0.0938065752813915,-0.10930234068578,-0.2839882163476021,0.1076741073310557,0.4071906101264433,-0.1642565574358389,Middleweight
1111,1.4499600795946783,-0.0065267965740955,2.221717894204954,1.4172217589437506,-0.36178814275374,1.3069963908120372,0.6435457495752401,-0.2901529388569259,Women's Bantamweight
1113,-1.0392204225933055,-0.6901591091378192,-0.6679079185335075,0.5028480542557687,-1.2623253813923807,1.1416172543265417,1.082004710408624,-0.5400306837911374,Women's Bantamweight
1117,0.3101314166919767,0.4125401391509879,-0.824864808546052,0.0703824885655574,0.4406336188649241,0.4966386220331069,1.9500648752908776,0.2831342334143708,Women's Bantamweight
1122,-0.9296237595861232,-1.6511259918971768,-0.849037227876198,0.4553353482175249,-0.9964828057113668,0.9822693947563234,0.4877225723729267,-0.2835030230098496,Welterweight
1141,0.0624856090923551,-0.4789004667208703,0.0878503531495026,-0.0599864050946915,-0.5401628336437483,0.1664837250581544,-0.4478246157967451,-0.2687239746025645,Featherweight
1146,0.4186528924224799,-0.9442834871094518,-0.3464450602059278,0.749490381003308,-1.005512487897816,-0.3045094258658721,0.2389500451625049,-0.2224409050225393,Welterweight
1152,-0.4338236843149796,-0.2433030084561813,-1.1558238237495635,1.220154971539814,1.907791876712507,1.3069963908120372,0.879081554981603,-0.0245029919221738,Women's Bantamweight
1155,0.1964878082559862,0.0833774922269339,-0.0466162172306221,0.0944135613540662,-0.4152043319959713,0.4123600095942438,0.517352879791846,-0.2425849224481248,Bantamweight
1158,0.1797002275506671,-0.369967133992673,0.0980956866038123,-0.5886847091985924,-0.3321013664921766,0.1493424354135648,-0.2690362980923282,-0.2808892085918882,Women's Bantamweight
1163,0.1041070802850654,-0.8660786498194006,-0.1263740844231936,1.1039482883349203,-0.2835711695885501,-0.1861500532143018,0.4384863430291977,-0.3851969341584754,Welterweight
1191,-0.2816347074123703,-0.040478874869024,-0.800264220441931,-0.0413912112362838,-0.0367673329987751,-0.7458309818560641,0.3842752303631873,-0.1909676878194928,Lightweight
1195,-0.311449348408626,0.0251759051224799,-0.0663361683690685,-0.1436338106365763,-0.5622786344674973,-0.2657287227795566,0.4803019708659375,-0.2204987770686031,Lightweight
1203,0.168736049576228,-0.3587007588684681,-0.3109743229824906,0.9567605429561103,-0.9890557838002836,-0.7152432324265875,-0.1869253543076048,-0.3508685633023981,Featherweight
1205,1.148273563645322,-0.5437964611974617,1.1179436572443913,-0.0724151900072837,-0.8855063996081989,-0.5676654929536082,0.3290304966474845,0.0445490514523087,Bantamweight
1206,-0.0974184325312397,0.6154698795155851,-0.6119723627846271,-0.4505065971083545,-0.0461251626016569,-0.4066613032493185,0.3989788103868187,-0.3063821537497917,Bantamweight
1207,0.0277355491795213,0.2252345026475593,-0.6130399574414792,-0.3609669052647967,-0.5439293949837789,0.0393180441082871,0.0570092765500738,-0.3819888737788748,Bantamweight
1222,0.6541273881178179,-1.3368606543455452,1.0454304980253748,-0.5127434810239277,-1.1632689805959595,0.2696263548937773,-0.4694244506171677,-0.1853860351751014,Middleweight
1245,-0.6948022176460505,0.977866463428713,-1.127607008294094,0.2499604566475463,0.1481647234597601,-0.2878890354272829,0.8109144641894456,-0.3535446071027364,Heavyweight
1250,-0.721386378358565,0.833184133880318,-1.0321074118204776,-0.8465394256799571,1.4075147355920092,0.2924447189845462,-1.1261626956685098,-0.3918151435028014,Featherweight
1251,0.2706043220770887,-0.5557657047324456,-0.3425884370060267,2.0007984121178723,-0.7148338323405568,0.1281144879640044,0.5533708781645661,-0.2969631235791177,Welterweight
1260,-0.0021942974114973,-0.2139300039673219,-0.691098542792282,-0.2131399940034165,0.7887869317572369,0.4205364037590409,0.1040004387414351,-0.1702630975353409,Middleweight
1265,-0.4992791942489559,1.6311540872308032,-0.7581963671241233,0.4045679446459866,0.1147169669164101,0.32464033458548,0.5277877609201899,-0.3289920981478418,Heavyweight
1276,-0.4434625164738883,-0.363554284076242,-0.8304587299840772,-0.0917778385266541,0.0252476605661042,-0.2069737924251162,0.3167008574168078,-0.1203933708969814,Lightweight
1280,0.6576636094120281,-0.1477113127682158,0.7049666381786318,0.2404448945057548,-0.4319380444179346,-1.2694716057027111,0.5388489549258224,0.0975458583503006,Featherweight
1284,-0.0072266153338583,0.0248888765372644,0.0705078942996885,-0.1532843382614145,-0.1916286871024004,0.3649075296914352,0.8023916629689118,-0.1304561777219472,Lightweight
1288,0.6365648432870099,0.0779674761613663,0.3920277998227696,0.2973366159903821,-0.2942159890677356,0.3743291691968644,0.8444391242004731,-0.3371715767893106,Bantamweight
1310,0.8737016264816682,-0.3766899530492932,1.096423261489099,0.3148333660020281,-0.8362438441961882,0.1664837250581544,1.0653911008402692,-0.1756861092730671,Featherweight
1313,-0.6460726551912972,0.2803017014054173,-0.5817864200179124,-0.2082883770544464,0.6191020689697178,-0.5979852972358461,0.1537724950850234,-0.0688570593903132,Welterweight
1328,-0.5405448457894684,-1.1633059424151242,-0.5699049467183929,-0.8579008802499161,0.4213741007552845,-0.0962090229107466,-0.0683571943327222,-0.247839638534574,Welterweight
1337,-0.4496696834624546,-0.3185314486435327,-0.586055560422306,-0.150226189501836,1.9047312556074265,-0.3993338735006838,-0.2383743489284541,-0.0467245941572558,Lightweight
