event_id,winner,loser,weight_class,title_fight,true_method,round_end,time,outcome,fight_url
23,Laverne Clark,Fabiano Iha,Lightweight,No,KO/TKO,1,1:21,win,http://www.ufcstats.com/fight-details/3a271d9d9210a818
23,Ron Waterman,Chris Condo,Heavyweight,No,KO/TKO,1,0:28,win,http://www.ufcstats.com/fight-details/79f9086932f21016
24,Maurice Smith,Marco Ruas,Heavyweight,No,KO/TKO,1,5:00,win,http://www.ufcstats.com/fight-details/62ac5bff3c181f50
24,Pat Miletich,Andre Pederneiras,Lightweight,Yes,KO/TKO,2,1:34,win,http://www.ufcstats.com/fight-details/df8d4014d8206ab1
24,Jeremy Horn,Daiju Takase,Middleweight,No,KO/TKO,1,4:41,win,http://www.ufcstats.com/fight-details/38e3986b7cfff608
24,Paul Jones,Flavio Luiz Moura,Middleweight,No,SUB,1,4:20,win,http://www.ufcstats.com/fight-details/82cf32aea3d7edf3
24,Tsuyoshi Kohsaka,Tim Lajcik,Heavyweight,No,KO/TKO,2,5:00,win,http://www.ufcstats.com/fight-details/3e4199f9a69bac88
24,Eugene Jackson,Royce Alger,Middleweight,No,KO/TKO,2,1:19,win,http://www.ufcstats.com/fight-details/693e4a0bed9a1369
24,Andre Roberts,Ron Waterman,Heavyweight,No,KO/TKO,1,2:51,win,http://www.ufcstats.com/fight-details/c6f8541973f69080
24,Travis Fulton,David Dodd,Heavyweight,No,U-DEC,2,5:00,win,http://www.ufcstats.com/fight-details/1db8bed8b4d30fb3
25,Frank Shamrock,Tito Ortiz,Middleweight,Yes,KO/TKO,4,4:42,win,http://www.ufcstats.com/fight-details/b1134affa18449dd
25,Tim Lajcik,Ron Waterman,Heavyweight,No,U-DEC,3,5:00,draw,http://www.ufcstats.com/fight-details/96c247ba0eb1ac65
25,Jeremy Horn,Jason Godsey,Heavyweight,No,SUB,1,2:08,win,http://www.ufcstats.com/fight-details/eebf672428b168b7
25,Brad Kohler,Steve Judson,Heavyweight,No,KO/TKO,1,0:30,win,http://www.ufcstats.com/fight-details/c57acf13de48330a
25,Chuck Liddell,Paul Jones,Middleweight,No,KO/TKO,1,3:53,win,http://www.ufcstats.com/fight-details/c6ead49500c047e5
25,Matt Hughes,Valeri Ignatov,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d9e86958bcb15c26
25,John Lewis,Lowell Anderson,Middleweight,No,KO/TKO,3,0:13,win,http://www.ufcstats.com/fight-details/968cd768ac41e6ee
25,Jens Pulver,Alfonso Alcarez,Lightweight,No,M-DEC,2,5:00,draw,http://www.ufcstats.com/fight-details/a1c1e3c1e9c6cf1e
26,Kevin Randleman,Pete Williams,Heavyweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/2ab41c5519d0b1b9
26,Pedro Rizzo,Tsuyoshi Kohsaka,Heavyweight,No,KO/TKO,3,1:17,win,http://www.ufcstats.com/fight-details/c22545a5881459ac
26,Kenichi Yamamoto,Katsuhisa Fujii,Open Weight,Yes,SUB,2,4:15,win,http://www.ufcstats.com/fight-details/9c7830c91fad60d8
26,Joe Slick,Jason DeLucia,Middleweight,No,KO/TKO,1,1:28,win,http://www.ufcstats.com/fight-details/2cd6330ef18210b9
26,Eugene Jackson,Keiichiro Yamamiya,Middleweight,No,KO/TKO,3,3:12,win,http://www.ufcstats.com/fight-details/36c929fb1569d4b9
26,Kenichi Yamamoto,Daiju Takase,Open Weight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a4e592c874e8233f
26,Katsuhisa Fujii,Masutatsu Yano,Open Weight,No,KO/TKO,2,3:12,win,http://www.ufcstats.com/fight-details/ee1950e871aa5cc2
27,Tedd Williams,Steve Judson,Heavyweight,No,KO/TKO,1,3:23,win,http://www.ufcstats.com/fight-details/9f2b94c46b70c6fb
27,Lance Gibson,Jermaine Andre,Middleweight,No,KO/TKO,3,3:35,win,http://www.ufcstats.com/fight-details/17be6e24dafd31e0
27,Dave Menne,Fabiano Iha,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/aca2f98ee112d137
27,Bob Cook,Tiki Ghosn,Lightweight,No,SUB,2,1:29,win,http://www.ufcstats.com/fight-details/22911cbd32370f6c
27,Jens Pulver,David Velasquez,Lightweight,No,KO/TKO,2,2:41,win,http://www.ufcstats.com/fight-details/cf85523b0d442d35
27,Scott Adams,Ian Freeman,Heavyweight,No,SUB,1,3:09,win,http://www.ufcstats.com/fight-details/81b0c08f7503e79a
27,Shonie Carter,Brad Gumm,Lightweight,No,U-DEC,2,5:00,win,http://www.ufcstats.com/fight-details/77f9b97f62f373b0
28,Tito Ortiz,Wanderlei Silva,Middleweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/0adfdf8f563be462
28,Murilo Bustamante,Yoji Anjo,Middleweight,No,SUB,2,0:31,win,http://www.ufcstats.com/fight-details/b675fb8f413b59e4
28,Sanae Kikuta,Eugene Jackson,Middleweight,No,SUB,1,4:38,win,http://www.ufcstats.com/fight-details/ba8b1ed5b05a719a
28,Ron Waterman,Satoshi Honma,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f6066d192a16f5ff
28,Ikuhisa Minowa,Joe Slick,Middleweight,No,KO/TKO,3,1:54,win,http://www.ufcstats.com/fight-details/9397493152c0669a
28,Laverne Clark,Koji Oishi,Lightweight,No,M-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cf8fe599f0b44fd5
29,Kevin Randleman,Pedro Rizzo,Heavyweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/cef1b43c77e02635
29,Tyrone Roberts,David Dodd,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/60e5b2c1bdaa203e
29,Pat Miletich,John Alessio,Welterweight,Yes,SUB,2,1:43,win,http://www.ufcstats.com/fight-details/f0b2020d11a0cf94
29,Amaury Bitetti,Alex Andrade,Middleweight,No,DQ,2,0:43,win,http://www.ufcstats.com/fight-details/a0dfc397caef4afe
29,Matt Hughes,Marcelo Aguiar,Welterweight,No,KO/TKO,1,4:34,win,http://www.ufcstats.com/fight-details/d84f88ac792e8c53
29,Jens Pulver,Joao Roque,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8452f6d5a1450cfb
29,Ian Freeman,Nate Schroeder,Heavyweight,No,KO/TKO,2,2:13,win,http://www.ufcstats.com/fight-details/7edac7a0a2f72f28
29,Shonie Carter,Adrian Serrano,Welterweight,No,U-DEC,2,5:00,win,http://www.ufcstats.com/fight-details/85f28a8276a141b6
30,Pedro Rizzo,Dan Severn,Heavyweight,No,KO/TKO,1,1:33,win,http://www.ufcstats.com/fight-details/794ec0a93eca0492
30,Maurice Smith,Bobby Hoffman,Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c5bec85a32462995
30,Jeremy Horn,Eugene Jackson,Middleweight,No,SUB,1,4:32,win,http://www.ufcstats.com/fight-details/3ef7c2b26af8cf22
30,Fabiano Iha,Laverne Clark,Welterweight,No,SUB,1,1:10,win,http://www.ufcstats.com/fight-details/0bec32c32da199ed
30,Yuki Kondo,Alexandre Dantas,Middleweight,No,KO/TKO,3,2:28,win,http://www.ufcstats.com/fight-details/8a9a37d68cc428d6
30,Ian Freeman,Tedd Williams,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ae54f944d1ba378f
30,Jeff Monson,Tim Lajcik,Heavyweight,No,U-DEC,2,5:00,win,http://www.ufcstats.com/fight-details/075dee476361e83e
30,Brad Gumm,CJ Fernandes,Welterweight,No,U-DEC,2,5:00,draw,http://www.ufcstats.com/fight-details/c078544a32e18ba3
31,Randy Couture,Kevin Randleman,Heavyweight,Yes,KO/TKO,3,4:13,win,http://www.ufcstats.com/fight-details/10cca6f437922b6c
31,Renato Sobral,Maurice Smith,Heavyweight,No,M-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/40d31c37e00d6d0b
31,Josh Barnett,Gan McGee,Super Heavyweight,No,KO/TKO,2,4:34,win,http://www.ufcstats.com/fight-details/e4df2b73dff57d3a
31,Andrei Arlovski,Aaron Brink,Heavyweight,No,SUB,1,0:55,win,http://www.ufcstats.com/fight-details/91cef206019c119e
31,Jens Pulver,John Lewis,Lightweight,No,KO/TKO,1,0:15,win,http://www.ufcstats.com/fight-details/be8e34d585be9dc7
31,Mark Hughes,Alex Stiebling,Middleweight,No,U-DEC,2,5:00,win,http://www.ufcstats.com/fight-details/b85ce7371fb18305
31,Ben Earwood,Chris Lytle,Welterweight,No,U-DEC,2,5:00,win,http://www.ufcstats.com/fight-details/4aef975838bc19ec
32,Tito Ortiz,Yuki Kondo,Middleweight,Yes,SUB,1,1:52,win,http://www.ufcstats.com/fight-details/2783ccf179321171
32,Pat Miletich,Kenichi Yamamoto,Welterweight,Yes,SUB,2,1:58,win,http://www.ufcstats.com/fight-details/53a736ebc356cc4a
32,Matt Lindland,Yoji Anjo,Middleweight,No,KO/TKO,1,2:58,win,http://www.ufcstats.com/fight-details/c39728802a8409ee
32,Fabiano Iha,Daiju Takase,Welterweight,No,KO/TKO,1,2:24,win,http://www.ufcstats.com/fight-details/5a4f6ff454b1eeb8
32,Evan Tanner,Lance Gibson,Middleweight,No,KO/TKO,1,4:58,win,http://www.ufcstats.com/fight-details/019eca4a900ed793
32,Dennis Hallman,Matt Hughes,Welterweight,No,SUB,1,0:20,win,http://www.ufcstats.com/fight-details/3c49bf20e4442a81
32,Chuck Liddell,Jeff Monson,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9ea4087371f7a892
33,Tito Ortiz,Evan Tanner,Middleweight,Yes,KO/TKO,1,0:32,win,http://www.ufcstats.com/fight-details/f8820294bbe01486
33,Jens Pulver,Caol Uno,Lightweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/a38ec65ac140fcf8
33,Fabiano Iha,Phil Johns,Welterweight,No,SUB,1,1:40,win,http://www.ufcstats.com/fight-details/74d0da1f9df17b9e
33,Elvis Sinosic,Jeremy Horn,Middleweight,No,SUB,1,2:52,win,http://www.ufcstats.com/fight-details/4a1f37200bc69376
33,Pedro Rizzo,Josh Barnett,Heavyweight,No,KO/TKO,2,4:21,win,http://www.ufcstats.com/fight-details/75a401066ad784f6
33,Bobby Hoffman,Mark Robinson,Heavyweight,No,Overturned,1,3:27,win,http://www.ufcstats.com/fight-details/651da45cc83ce011
33,Phil Baroni,Curtis Stout,Middleweight,No,U-DEC,2,5:00,win,http://www.ufcstats.com/fight-details/a949b05c64e43131
33,Sean Sherk,Tiki Ghosn,Welterweight,No,SUB,2,4:47,win,http://www.ufcstats.com/fight-details/bfb468c3427faa50
34,Randy Couture,Pedro Rizzo,Heavyweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/6f62436ae042009b
34,Carlos Newton,Pat Miletich,Welterweight,Yes,SUB,3,2:50,win,http://www.ufcstats.com/fight-details/34ab72077963ee74
34,Chuck Liddell,Kevin Randleman,Light Heavyweight,No,KO/TKO,1,1:18,win,http://www.ufcstats.com/fight-details/c0be83e56601e7ce
34,Shonie Carter,Matt Serra,Welterweight,No,KO/TKO,3,4:51,win,http://www.ufcstats.com/fight-details/0434a68809885ea1
34,Semmy Schilt,Pete Williams,Heavyweight,No,KO/TKO,2,1:28,win,http://www.ufcstats.com/fight-details/7a018ddd9239e45f
34,Matt Lindland,Ricardo Almeida,Light Heavyweight,No,DQ,3,4:21,win,http://www.ufcstats.com/fight-details/ef99fb08c6b06963
34,BJ Penn,Joey Gilbert,Lightweight,No,KO/TKO,1,4:57,win,http://www.ufcstats.com/fight-details/97a4b37cee48ea0b
34,Tony DeSouza,Steve Berger,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/49693a06fc1d8906
35,Tito Ortiz,Elvis Sinosic,Light Heavyweight,Yes,KO/TKO,1,3:32,win,http://www.ufcstats.com/fight-details/40dbe22895f98978
35,BJ Penn,Din Thomas,Lightweight,No,KO/TKO,1,2:42,win,http://www.ufcstats.com/fight-details/5e80048e6a5681b8
35,Josh Barnett,Semmy Schilt,Heavyweight,No,SUB,1,4:21,win,http://www.ufcstats.com/fight-details/09da511e611b4eb1
35,Pat Miletich,Shonie Carter,Welterweight,No,KO/TKO,2,2:42,win,http://www.ufcstats.com/fight-details/b7419e18d9461277
35,Caol Uno,Fabiano Iha,Lightweight,No,KO/TKO,1,1:48,win,http://www.ufcstats.com/fight-details/6314e63003745e80
35,Vladimir Matyushenko,Yuki Kondo,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6afdefcb6728467e
35,Ricco Rodriguez,Andrei Arlovski,Heavyweight,No,KO/TKO,3,1:23,win,http://www.ufcstats.com/fight-details/c9d2abc25651a1a7
35,Tony DeSouza,Paul Rodriguez,Welterweight,No,SUB,1,1:05,win,http://www.ufcstats.com/fight-details/085d6ea4d12917a2
36,Tito Ortiz,Vladimir Matyushenko,Light Heavyweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/ea64af61ed03453f
36,Jens Pulver,Dennis Hallman,Lightweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/970c2beda72908c6
36,Chuck Liddell,Murilo Bustamante,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a6a4be467d12ea5c
36,Matt Serra,Yves Edwards,Welterweight,No,M-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3b63f4fb24694d74
36,Dave Menne,Gil Castillo,Middleweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/37cb7ce0f0b70640
36,Jutaro Nakao,Tony DeSouza,Welterweight,No,KO/TKO,2,0:15,win,http://www.ufcstats.com/fight-details/2e2b70a5294012bd
36,Ricardo Almeida,Eugene Jackson,Middleweight,No,SUB,1,4:06,win,http://www.ufcstats.com/fight-details/fb1fe28a5d97db51
36,Din Thomas,Fabiano Iha,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9cd5a54a285653c2
37,Randy Couture,Pedro Rizzo,Heavyweight,Yes,KO/TKO,3,3:22,win,http://www.ufcstats.com/fight-details/bce4808806f88c99
37,Ricco Rodriguez,Pete Williams,Heavyweight,No,KO/TKO,2,4:02,win,http://www.ufcstats.com/fight-details/7c76b3c48a5583df
37,Matt Hughes,Carlos Newton,Welterweight,Yes,KO/TKO,2,1:27,win,http://www.ufcstats.com/fight-details/57f4aac17f067c11
37,BJ Penn,Caol Uno,Lightweight,No,KO/TKO,1,0:11,win,http://www.ufcstats.com/fight-details/f20bd0b549e1a97d
37,Josh Barnett,Bobby Hoffman,Heavyweight,No,KO/TKO,2,4:25,win,http://www.ufcstats.com/fight-details/c3b2a72cc291db4e
37,Evan Tanner,Homer Moore,Light Heavyweight,No,SUB,2,0:55,win,http://www.ufcstats.com/fight-details/7ea81958dfb80d70
37,Matt Lindland,Phil Baroni,Middleweight,No,M-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e4628e64a2ef7100
37,Frank Mir,Roberto Traven,Heavyweight,No,SUB,1,1:05,win,http://www.ufcstats.com/fight-details/586635087cdfbbcc
38,Jens Pulver,BJ Penn,Lightweight,Yes,M-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/e1bc211f43378ee7
38,Ricco Rodriguez,Jeff Monson,Heavyweight,No,KO/TKO,3,3:00,win,http://www.ufcstats.com/fight-details/0ff019f37961b954
38,Murilo Bustamante,Dave Menne,Middleweight,Yes,KO/TKO,2,0:44,win,http://www.ufcstats.com/fight-details/cfa9bc77c803956e
38,Chuck Liddell,Amar Suloev,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0fe4e788b16c03cd
38,Andrei Semenov,Ricardo Almeida,Middleweight,No,KO/TKO,2,2:01,win,http://www.ufcstats.com/fight-details/17ba2950b7f6d64a
38,Kevin Randleman,Renato Sobral,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f67fa758cc79cd65
38,Gil Castillo,Chris Brennan,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8762b96aaefb03af
38,Eugene Jackson,Keith Rockel,Middleweight,No,SUB,2,1:14,win,http://www.ufcstats.com/fight-details/1f299942446461e9
39,Josh Barnett,Randy Couture,Heavyweight,Yes,KO/TKO,2,4:35,win,http://www.ufcstats.com/fight-details/38dbb6f2e1456acd
39,Pedro Rizzo,Andrei Arlovski,Heavyweight,No,KO/TKO,3,1:45,win,http://www.ufcstats.com/fight-details/efc865fce64b5848
39,Matt Hughes,Hayato Sakurai,Welterweight,Yes,KO/TKO,4,3:01,win,http://www.ufcstats.com/fight-details/e7833d5728f3ebef
39,Matt Lindland,Pat Miletich,Middleweight,No,KO/TKO,1,3:09,win,http://www.ufcstats.com/fight-details/3c2ac653409cf5f2
39,Evan Tanner,Elvis Sinosic,Light Heavyweight,No,KO/TKO,1,2:06,win,http://www.ufcstats.com/fight-details/1c0f5152b0bbef05
39,Frank Mir,Pete Williams,Heavyweight,No,SUB,1,0:46,win,http://www.ufcstats.com/fight-details/7468f870b08aaccc
39,Matt Serra,Kelly Dullanty,Lightweight,No,SUB,1,2:58,win,http://www.ufcstats.com/fight-details/ef83377d584ec055
39,Sean Sherk,Jutaro Nakao,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/87f39e0d82349c3b
40,Murilo Bustamante,Matt Lindland,Middleweight,Yes,SUB,3,1:33,win,http://www.ufcstats.com/fight-details/188537d906b30a7c
40,Ricco Rodriguez,Tsuyoshi Kohsaka,Heavyweight,No,KO/TKO,2,3:25,win,http://www.ufcstats.com/fight-details/18273af728dda0c8
40,BJ Penn,Paul Creighton,Lightweight,No,KO/TKO,2,3:23,win,http://www.ufcstats.com/fight-details/92de601366ced6dc
40,Phil Baroni,Amar Suloev,Middleweight,No,KO/TKO,1,2:59,win,http://www.ufcstats.com/fight-details/56812137775844c8
40,Caol Uno,Yves Edwards,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/1228c4297882e8ba
40,Ivan Salaverry,Andrei Semenov,Middleweight,No,KO/TKO,3,2:27,win,http://www.ufcstats.com/fight-details/b82abffcf66db401
40,Benji Radach,Steve Berger,Welterweight,No,Overturned,1,0:27,win,http://www.ufcstats.com/fight-details/fe60fd0ee67902dc
40,Robbie Lawler,Aaron Riley,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/5550e3d9ff8b965c
41,Chuck Liddell,Vitor Belfort,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2d1c4027b8e50a0d
41,Benji Radach,Nick Serra,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/255da7afa89eb0e5
41,Pete Spratt,Zach Light,Welterweight,No,SUB,1,2:25,win,http://www.ufcstats.com/fight-details/3c27780140809908
41,Robbie Lawler,Steve Berger,Welterweight,No,KO/TKO,2,0:27,win,http://www.ufcstats.com/fight-details/37ae54e5a84fd646
41,Tony Fryklund,Rodrigo Ruas,Middleweight,No,KO/TKO,2,3:34,win,http://www.ufcstats.com/fight-details/0e30b22cd0987640
41,Yves Edwards,Joao Pierini,Lightweight,No,KO/TKO,1,1:19,win,http://www.ufcstats.com/fight-details/5637c7b3e4131941
42,Matt Hughes,Carlos Newton,Welterweight,Yes,KO/TKO,4,3:37,win,http://www.ufcstats.com/fight-details/0f6dd5d9a96ceb9d
42,Ian Freeman,Frank Mir,Heavyweight,No,KO/TKO,1,4:35,win,http://www.ufcstats.com/fight-details/2a2f50039ac636d0
42,Mark Weir,Eugene Jackson,Middleweight,No,KO/TKO,1,0:10,win,http://www.ufcstats.com/fight-details/38d8b19a1ef5942a
42,Genki Sudo,Leigh Remedios,Lightweight,No,SUB,2,1:38,win,http://www.ufcstats.com/fight-details/fb93d1cafcc6b455
42,Phillip Miller,James Zikic,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/90b36806779330b9
42,Renato Sobral,Elvis Sinosic,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/1531cb3152157ada
42,Evan Tanner,Chris Haseman,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b5c4fbd6e1d94594
43,Ricco Rodriguez,Randy Couture,Heavyweight,Yes,KO/TKO,5,3:04,win,http://www.ufcstats.com/fight-details/e06ff3d3f1c0ab69
43,Tim Sylvia,Wesley Correira,Heavyweight,No,KO/TKO,2,1:43,win,http://www.ufcstats.com/fight-details/ffe4379d6bd1e82b
43,BJ Penn,Matt Serra,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b0ed7f6450ad33c5
43,Caol Uno,Din Thomas,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/826b03504b9bad4e
43,Gan McGee,Pedro Rizzo,Heavyweight,No,KO/TKO,1,5:00,win,http://www.ufcstats.com/fight-details/56ba0c15cf501669
43,Phil Baroni,Dave Menne,Middleweight,No,KO/TKO,1,0:18,win,http://www.ufcstats.com/fight-details/20a6710c50698166
43,Matt Lindland,Ivan Salaverry,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e7183e758f6b8bda
43,Sean Sherk,Benji Radach,Welterweight,No,KO/TKO,1,4:16,win,http://www.ufcstats.com/fight-details/9e62f31318d21a32
44,Tito Ortiz,Ken Shamrock,Light Heavyweight,Yes,KO/TKO,3,5:00,win,http://www.ufcstats.com/fight-details/9e6f956caa7b549b
44,Chuck Liddell,Renato Sobral,Light Heavyweight,No,KO/TKO,1,2:55,win,http://www.ufcstats.com/fight-details/9a0865000a3d642e
44,Matt Hughes,Gil Castillo,Welterweight,Yes,KO/TKO,1,5:00,win,http://www.ufcstats.com/fight-details/b0bb09e4ca8343af
44,Carlos Newton,Pete Spratt,Welterweight,No,SUB,1,1:45,win,http://www.ufcstats.com/fight-details/497a87188392e057
44,Robbie Lawler,Tiki Ghosn,Welterweight,No,KO/TKO,1,1:29,win,http://www.ufcstats.com/fight-details/68b141785f76575b
44,Andrei Arlovski,Ian Freeman,Heavyweight,No,KO/TKO,1,1:18,win,http://www.ufcstats.com/fight-details/9d9c2c8802d21887
44,Vladimir Matyushenko,Travis Wiuff,Heavyweight,No,KO/TKO,1,4:10,win,http://www.ufcstats.com/fight-details/754882d95491d287
44,Phillip Miller,Mark Weir,Middleweight,No,SUB,2,4:50,win,http://www.ufcstats.com/fight-details/e66eebeff23ceb1e
45,Tim Sylvia,Ricco Rodriguez,Heavyweight,Yes,KO/TKO,1,3:09,win,http://www.ufcstats.com/fight-details/334cd8572d9842cb
45,Frank Mir,David Abbott,Heavyweight,No,SUB,1,0:46,win,http://www.ufcstats.com/fight-details/a85a0831580696ff
45,BJ Penn,Caol Uno,Lightweight,Yes,S-DEC,5,5:00,draw,http://www.ufcstats.com/fight-details/63ff2ed92c800ef8
45,Matt Lindland,Phil Baroni,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/795c682c30d66c19
45,Vladimir Matyushenko,Pedro Rizzo,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/558ef0822c8fa5b9
45,Din Thomas,Matt Serra,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6a0c5b9079a4128e
45,Gan McGee,Alexandre Dantas,Heavyweight,No,KO/TKO,1,4:49,win,http://www.ufcstats.com/fight-details/62ed2b178310306e
45,Yves Edwards,Rich Clementi,Lightweight,No,SUB,3,4:07,win,http://www.ufcstats.com/fight-details/0dade757305afebd
46,Matt Hughes,Sean Sherk,Welterweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/00a5e033391bf8df
46,Pete Spratt,Robbie Lawler,Welterweight,No,SUB,2,2:28,win,http://www.ufcstats.com/fight-details/808245ba66df5f1c
46,Dave Strasser,Romie Aram,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9f5f9173666ce1b7
46,Wesley Correira,Sean Alvarez,Heavyweight,No,KO/TKO,2,1:46,win,http://www.ufcstats.com/fight-details/4e75ed154de637e2
46,Rich Franklin,Evan Tanner,Light Heavyweight,No,KO/TKO,1,2:40,win,http://www.ufcstats.com/fight-details/af59e32a5b3f6065
46,Duane Ludwig,Genki Sudo,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/5a9657d4faeea2c5
46,Hermes Franca,Richard Crunkilton,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/363efd241750c23d
46,David Loiseau,Mark Weir,Middleweight,No,KO/TKO,1,3:55,win,http://www.ufcstats.com/fight-details/863319fd2e711ffc
47,Randy Couture,Chuck Liddell,Light Heavyweight,Yes,KO/TKO,3,2:39,win,http://www.ufcstats.com/fight-details/c83cba9573cca196
47,Kimo Leopoldo,David Abbott,Heavyweight,No,SUB,1,1:59,win,http://www.ufcstats.com/fight-details/ffe629a5232a878b
47,Vitor Belfort,Marvin Eastman,Light Heavyweight,No,KO/TKO,1,1:07,win,http://www.ufcstats.com/fight-details/400aa8a24e1d8997
47,Vernon White,Ian Freeman,Heavyweight,No,S-DEC,3,5:00,draw,http://www.ufcstats.com/fight-details/ed503d1c8963d894
47,Frank Mir,Wes Sims,Heavyweight,No,DQ,1,2:55,win,http://www.ufcstats.com/fight-details/b5854feb57f40bb4
